Unnamed: 0,Site,Plot,Yr,Amalgams_x,species_x,cover_x,Amalgams_y,species_y,cover_y,alpha_x,percentamtree_x,percentinvtree_x,herbcover_x,percentamshrub_x,percentinvshrub_x,percentinvherb_x,lba_x,som_x,pH_x,shortcodes_x,alpha_y,percentamtree_y,percentinvtree_y,herbcover_y,percentamshrub_y,percentinvshrub_y,percentinvherb_y,lba_y,som_y,pH_y,shortcodes_y
85,3,6,1,9101619.0,Pteridium aquilinum,60.0,9201728.0,Rubus fruticosus agg.,1.0,6.0,,0.7391304347826086,63.5,0.2857142857142857,0.5714285714285714,0.9448818897637796,0.168860605,13.599,3.9,W10,6.0,,0.7391304347826086,63.5,0.2857142857142857,0.5714285714285714,0.9448818897637795,0.168860605,13.599,3.9,W10
86,3,6,2,9101619.0,Pteridium aquilinum,50.0,9201728.0,Rubus fruticosus agg.,5.0,16.0,,,93.5,0.56,0.4,0.5347593582887701,0.750055246,10.21175,4.8610000000000015,W10,16.0,,,93.5,0.56,0.4,0.5347593582887701,0.750055246,10.21175,4.861000000000001,W10
87,3,7,1,9101619.0,Pteridium aquilinum,55.0,9201687.0,Rhododendron ponticum,0.5,9.0,0.8791208791208791,,70.0,0.75,0.6875,0.7857142857142857,0.041233404,14.686,4.4,W16,9.0,0.8791208791208791,,70.0,0.75,0.6875,0.7857142857142857,0.041233404,14.686,4.4,W16
88,3,7,1,9101619.0,Pteridium aquilinum,55.0,9201728.0,Rubus fruticosus agg.,5.0,9.0,0.8791208791208791,,70.0,0.75,0.6875,0.7857142857142857,0.041233404,14.686,4.4,W16,9.0,0.8791208791208791,,70.0,0.75,0.6875,0.7857142857142857,0.041233404,14.686,4.4,W16
89,3,7,2,9101619.0,Pteridium aquilinum,30.0,9201728.0,Rubus fruticosus agg.,1.0,15.0,0.16666666666666666,,44.5,0.6666666666666666,0.09523809523809523,0.6741573033707865,0.056941367,16.323729999999998,4.678,W10,15.0,0.16666666666666666,,44.5,0.6666666666666666,0.09523809523809523,0.6741573033707865,0.056941367,16.323729999999998,4.678,W10
90,3,8,1,9101619.0,Pteridium aquilinum,0.5,9201728.0,Rubus fruticosus agg.,5.0,14.0,0.9117647058823528,0.08823529411764706,17.5,1.0,0.05847953216374269,0.028571428571428567,0.895353906,10.47,5.0,OV27,14.0,0.9117647058823529,0.08823529411764706,17.5,1.0,0.05847953216374269,0.02857142857142857,0.895353906,10.47,5.0,OV27
91,3,8,2,9101619.0,Pteridium aquilinum,5.0,9201728.0,Rubus fruticosus agg.,1.0,8.0,0.6296296296296297,0.07407407407407407,14.5,1.0,0.5,0.3448275862068966,0.404480054,13.05068,4.053,W10,8.0,0.6296296296296297,0.07407407407407407,14.5,1.0,0.5,0.3448275862068966,0.404480054,13.05068,4.053,W10
92,3,9,1,9101619.0,Pteridium aquilinum,40.0,9201728.0,Rubus fruticosus agg.,25.0,21.0,0.9610389610389609,,63.0,0.9897435897435898,0.2564102564102564,0.6349206349206349,0.524253274,12.191,5.2,W21,21.0,0.961038961038961,,63.0,0.9897435897435898,0.2564102564102564,0.6349206349206349,0.524253274,12.190999999999999,5.2,W21
93,3,9,2,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,1.0,7.0,0.4716981132075472,,4.5,0.8333333333333334,0.3333333333333333,0.2222222222222222,1.3685563,8.425761999999999,4.877,OV27,7.0,0.4716981132075472,,4.5,0.8333333333333334,0.3333333333333333,0.2222222222222222,1.3685563,8.425761999999999,4.877,OV27
94,3,10,1,9101619.0,Pteridium aquilinum,95.0,9201687.0,Rhododendron ponticum,0.5,10.0,1.0,,102.0,0.3333333333333333,0.5,0.931372549019608,0.001963495,11.115,3.8,W10,10.0,1.0,,102.0,0.3333333333333333,0.5,0.9313725490196079,0.001963495,11.115,3.8,W10
95,3,10,1,9101619.0,Pteridium aquilinum,95.0,9201728.0,Rubus fruticosus agg.,1.0,10.0,1.0,,102.0,0.3333333333333333,0.5,0.931372549019608,0.001963495,11.115,3.8,W10,10.0,1.0,,102.0,0.3333333333333333,0.5,0.9313725490196079,0.001963495,11.115,3.8,W10
96,3,10,2,9101619.0,Pteridium aquilinum,70.0,9201023.0,Ilex aquifolium,0.5,3.0,,,80.5,0.5454545454545454,0.5,0.8695652173913043,0.331830724,10.08697,3.888,W10,3.0,,,80.5,0.5454545454545454,0.5,0.8695652173913043,0.33183072399999997,10.086969999999999,3.888,W10
97,3,10,2,9101619.0,Pteridium aquilinum,70.0,9201728.0,Rubus fruticosus agg.,5.0,3.0,,,80.5,0.5454545454545454,0.5,0.8695652173913043,0.331830724,10.08697,3.888,W10,3.0,,,80.5,0.5454545454545454,0.5,0.8695652173913043,0.33183072399999997,10.086969999999999,3.888,W10
98,3,11,1,9101619.0,Pteridium aquilinum,40.0,9201728.0,Rubus fruticosus agg.,40.0,,,,,,,,,,,,,,,,,,,,,,
99,3,11,2,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,1.0,8.0,0.640625,0.03125,6.5,1.0,0.14285714285714285,0.15384615384615385,2.915790682,10.65224,5.517,W10,8.0,0.640625,0.03125,6.5,1.0,0.14285714285714285,0.15384615384615385,2.915790682,10.652239999999999,5.517,W10
100,3,12,1,9101619.0,Pteridium aquilinum,60.0,9201728.0,Rubus fruticosus agg.,5.0,8.0,0.17647058823529413,,68.5,0.984375,0.15625,0.8759124087591241,0.5811946410000001,18.565,5.1,W10,8.0,0.17647058823529413,,68.5,0.984375,0.15625,0.8759124087591241,0.5811946410000001,18.565,5.1,W10
101,3,12,2,9101619.0,Pteridium aquilinum,5.0,9201023.0,Ilex aquifolium,0.5,12.0,0.4473684210526316,,17.5,1.0,0.3333333333333333,0.2857142857142857,2.446515279,8.378712,5.41,W10,12.0,0.4473684210526316,,17.5,1.0,0.3333333333333333,0.2857142857142857,2.446515279,8.378712,5.41,W10
102,3,12,2,9101619.0,Pteridium aquilinum,5.0,9201728.0,Rubus fruticosus agg.,1.0,12.0,0.4473684210526316,,17.5,1.0,0.3333333333333333,0.2857142857142857,2.446515279,8.378712,5.41,W10,12.0,0.4473684210526316,,17.5,1.0,0.3333333333333333,0.2857142857142857,2.446515279,8.378712,5.41,W10
103,3,13,1,9101619.0,Pteridium aquilinum,95.0,9201687.0,Rhododendron ponticum,0.5,5.0,,,98.0,0.42857142857142855,0.2857142857142857,0.9693877551020408,0.017671459,10.685,3.6,W10,5.0,,,98.0,0.42857142857142855,0.2857142857142857,0.9693877551020408,0.017671459,10.685,3.6,W10
104,3,13,1,9101619.0,Pteridium aquilinum,95.0,9201728.0,Rubus fruticosus agg.,0.5,5.0,,,98.0,0.42857142857142855,0.2857142857142857,0.9693877551020408,0.017671459,10.685,3.6,W10,5.0,,,98.0,0.42857142857142855,0.2857142857142857,0.9693877551020408,0.017671459,10.685,3.6,W10
105,3,13,2,9101619.0,Pteridium aquilinum,90.0,9201728.0,Rubus fruticosus agg.,10.0,4.0,,,121.5,0.8888888888888888,0.5555555555555556,0.7407407407407407,0.891426915,11.09014,4.144,W16,4.0,,,121.5,0.8888888888888888,0.5555555555555556,0.7407407407407407,0.891426915,11.09014,4.144,W16
106,3,14,1,9101619.0,Pteridium aquilinum,95.0,9201687.0,Rhododendron ponticum,0.5,,,,,,,,,,,,,,,,,,,,,,
107,3,14,1,9101619.0,Pteridium aquilinum,95.0,9201728.0,Rubus fruticosus agg.,1.0,,,,,,,,,,,,,,,,,,,,,,
108,3,14,2,9101619.0,Pteridium aquilinum,100.0,,,,,,,,,,,,,,,,,,,,,,,,,
109,3,15,1,9101619.0,Pteridium aquilinum,100.0,9201728.0,Rubus fruticosus agg.,5.0,5.0,0.6,,157.0,1.0,1.0,0.6369426751592356,0.090320789,13.019,3.8,W10,5.0,0.6,,157.0,1.0,1.0,0.6369426751592356,0.090320789,13.019,3.8,W10
110,3,15,2,9101619.0,Pteridium aquilinum,80.0,9201728.0,Rubus fruticosus agg.,5.0,9.0,,0.06451612903225806,94.0,1.0,0.6666666666666666,0.851063829787234,1.288052988,12.35835,4.72,W10,9.0,,0.06451612903225806,94.0,1.0,0.6666666666666666,0.851063829787234,1.288052988,12.35835,4.72,W10
111,3,16,1,9101619.0,Pteridium aquilinum,95.0,9201728.0,Rubus fruticosus agg.,1.0,9.0,0.11428571428571427,,100.5,0.5,0.25,0.9452736318407958,0.08639379800000001,38.152,3.8,W10,9.0,0.11428571428571428,,100.5,0.5,0.25,0.945273631840796,0.08639379800000001,38.152,3.8,W10
112,3,16,2,9101619.0,Pteridium aquilinum,80.0,9201023.0,Ilex aquifolium,0.5,5.0,,,112.5,0.3888888888888889,0.3055555555555556,0.7111111111111111,0.402516559,10.17873,4.167,W16,5.0,,,112.5,0.3888888888888889,0.3055555555555556,0.7111111111111111,0.402516559,10.17873,4.167,W16
113,3,16,2,9101619.0,Pteridium aquilinum,80.0,9201728.0,Rubus fruticosus agg.,5.0,5.0,,,112.5,0.3888888888888889,0.3055555555555556,0.7111111111111111,0.402516559,10.17873,4.167,W16,5.0,,,112.5,0.3888888888888889,0.3055555555555556,0.7111111111111111,0.402516559,10.17873,4.167,W16
114,4,3,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,1.0,21.0,0.09302325581395347,,27.0,0.8888888888888888,0.2222222222222222,0.037037037037037035,0.16100662300000002,12.954,6.6,W8,21.0,0.09302325581395349,,27.0,0.8888888888888888,0.2222222222222222,0.037037037037037035,0.16100662300000002,12.954,6.6,W8
115,4,5,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,1.0,29.0,0.3532608695652174,,32.5,0.6666666666666666,0.2222222222222222,0.030769230769230767,0.651880476,5.653,5.6,W21,29.0,0.3532608695652174,,32.5,0.6666666666666666,0.2222222222222222,0.03076923076923077,0.651880476,5.653,5.6,W21
116,4,6,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,1.0,30.0,0.2422360248447205,,49.5,0.8333333333333334,0.16666666666666666,0.020202020202020204,0.510508806,25.351,6.6,W8,30.0,0.2422360248447205,,49.5,0.8333333333333334,0.16666666666666666,0.020202020202020204,0.510508806,25.351,6.6,W8
117,4,7,1,9101619.0,Pteridium aquilinum,0.5,,,,24.0,0.27044025157232704,0.012578616352201259,25.0,0.6666666666666666,,0.02,0.47909288,15.488,7.0,W8,24.0,0.27044025157232704,0.012578616352201259,25.0,0.6666666666666666,,0.02,0.47909288,15.488,7.0,W8
118,4,8,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,0.5,24.0,0.5277777777777778,,57.5,0.8333333333333334,0.16666666666666666,0.017391304347826087,2.293362637,5.357,5.4,W21,24.0,0.5277777777777778,,57.5,0.8333333333333334,0.16666666666666666,0.017391304347826087,2.293362637,5.357,5.4,W21
119,4,9,2,9101619.0,Pteridium aquilinum,15.0,,,,9.0,0.038461538461538464,0.9230769230769232,82.5,1.0,,0.18181818181818185,0.07264933,9.823525,7.193,W21,9.0,0.038461538461538464,0.9230769230769231,82.5,1.0,,0.18181818181818182,0.07264933,9.823525,7.193,W21
120,4,10,1,9101619.0,Pteridium aquilinum,1.0,9201023.0,Ilex aquifolium,0.5,27.0,0.6195652173913043,,30.5,0.8571428571428571,0.21428571428571427,0.032786885245901634,1.364629309,8.232000000000001,6.0,W10,27.0,0.6195652173913043,,30.5,0.8571428571428571,0.21428571428571427,0.03278688524590164,1.3646293090000001,8.232000000000001,6.0,W10
121,4,10,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,1.0,27.0,0.6195652173913043,,30.5,0.8571428571428571,0.21428571428571427,0.032786885245901634,1.364629309,8.232000000000001,6.0,W10,27.0,0.6195652173913043,,30.5,0.8571428571428571,0.21428571428571427,0.03278688524590164,1.3646293090000001,8.232000000000001,6.0,W10
122,4,11,1,9101619.0,Pteridium aquilinum,0.5,9201728.0,Rubus fruticosus agg.,1.0,40.0,0.4123711340206185,,37.5,0.875,0.25,0.013333333333333334,2.629120352,11.315,6.1,W8,40.0,0.41237113402061853,,37.5,0.875,0.25,0.013333333333333334,2.6291203519999997,11.315,6.1,W8
123,4,13,1,9101619.0,Pteridium aquilinum,5.0,9201728.0,Rubus fruticosus agg.,15.0,18.0,0.047058823529411764,,36.5,0.9705882352941176,0.8823529411764706,0.136986301369863,0.557632696,8.72,6.1,W8,18.0,0.047058823529411764,,36.5,0.9705882352941176,0.8823529411764706,0.136986301369863,0.557632696,8.72,6.1,W8
124,4,14,1,9101619.0,Pteridium aquilinum,5.0,9201023.0,Ilex aquifolium,0.5,28.0,0.04784688995215311,,48.0,0.8518518518518519,0.4074074074074074,0.10416666666666667,0.498727834,6.912000000000001,4.0,W10,28.0,0.04784688995215311,,48.0,0.8518518518518519,0.4074074074074074,0.10416666666666667,0.498727834,6.912000000000001,4.0,W10
125,4,14,1,9101619.0,Pteridium aquilinum,5.0,9201728.0,Rubus fruticosus agg.,5.0,28.0,0.04784688995215311,,48.0,0.8518518518518519,0.4074074074074074,0.10416666666666667,0.498727834,6.912000000000001,4.0,W10,28.0,0.04784688995215311,,48.0,0.8518518518518519,0.4074074074074074,0.10416666666666667,0.498727834,6.912000000000001,4.0,W10
126,5,3,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,1.0,15.0,0.199438202247191,,29.5,1.0,0.6666666666666666,0.03389830508474576,2.287472151,8.213,4.7,W10,15.0,0.199438202247191,,29.5,1.0,0.6666666666666666,0.03389830508474576,2.287472151,8.213,4.7,W10
127,5,3,2,9101619.0,Pteridium aquilinum,60.0,9201023.0,Ilex aquifolium,0.5,10.0,,,134.0,1.0,0.9318181818181818,0.4477611940298508,1.0131636309999998,29.5,4.0,W10,10.0,,,134.0,1.0,0.9318181818181818,0.44776119402985076,1.0131636309999998,29.5,4.0,W10
128,5,3,2,9101619.0,Pteridium aquilinum,60.0,9201728.0,Rubus fruticosus agg.,20.0,10.0,,,134.0,1.0,0.9318181818181818,0.4477611940298508,1.0131636309999998,29.5,4.0,W10,10.0,,,134.0,1.0,0.9318181818181818,0.44776119402985076,1.0131636309999998,29.5,4.0,W10
129,5,4,1,9101619.0,Pteridium aquilinum,5.0,9201728.0,Rubus fruticosus agg.,10.0,7.0,0.019417475728155338,,17.5,0.9565217391304348,0.8695652173913043,0.2857142857142857,0.033379422,8.359,4.7,W10,7.0,0.019417475728155338,,17.5,0.9565217391304348,0.8695652173913043,0.2857142857142857,0.033379422,8.359,4.7,W10
130,5,4,2,9101619.0,Pteridium aquilinum,60.0,9201728.0,Rubus fruticosus agg.,45.0,3.0,,,80.5,1.0,0.9782608695652174,0.7453416149068323,0.7736171909999999,14.0,4.0,W10,3.0,,,80.5,1.0,0.9782608695652174,0.7453416149068323,0.7736171909999999,14.0,4.0,W10
131,5,5,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,40.0,21.0,0.06885245901639345,,22.0,0.988095238095238,0.9523809523809524,0.045454545454545456,0.808960108,9.974,4.6,W8,21.0,0.06885245901639345,,22.0,0.9880952380952381,0.9523809523809523,0.045454545454545456,0.808960108,9.974,4.6,W8
132,5,5,2,9101619.0,Pteridium aquilinum,30.0,9201728.0,Rubus fruticosus agg.,30.0,13.0,,0.06722689075630252,75.5,1.0,0.9836065573770492,0.3973509933774834,1.676825079,17.5,4.0,W10,13.0,,0.06722689075630252,75.5,1.0,0.9836065573770492,0.3973509933774834,1.676825079,17.5,4.0,W10
133,5,6,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,30.0,22.0,,,38.0,1.0,0.9375,0.02631578947368421,0.604756586,9.711,4.9,W10,22.0,,,38.0,1.0,0.9375,0.02631578947368421,0.604756586,9.711,4.9,W10
134,5,6,2,9101619.0,Pteridium aquilinum,5.0,9201728.0,Rubus fruticosus agg.,5.0,,,,,,,,,,,,,,,,,,,,,,
135,5,13,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,0.5,33.0,0.08490566037735849,,49.0,0.8,0.2,0.020408163265306117,0.19242255,6.644,5.6,W8,33.0,0.08490566037735849,,49.0,0.8,0.2,0.02040816326530612,0.19242255,6.644,5.6,W8
136,5,13,2,9101619.0,Pteridium aquilinum,1.0,,,,29.0,0.4736842105263158,,146.5,1.0,,0.006825938566552901,1.808379271,13.6,5.2,W10,29.0,0.47368421052631576,,146.5,1.0,,0.006825938566552901,1.808379271,13.6,5.2,W10
137,5,15,2,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,0.5,25.0,0.06818181818181818,,141.0,0.9166666666666666,0.04166666666666666,0.007092198581560284,1.3764102809999998,9.6,5.5,W10,25.0,0.06818181818181818,,141.0,0.9166666666666666,0.041666666666666664,0.0070921985815602835,1.3764102809999998,9.6,5.5,W10
138,5,16,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,1.0,36.0,0.009433962264150943,,31.0,0.6,0.4,0.03225806451612903,0.188495559,8.092,5.4,W10,36.0,0.009433962264150943,,31.0,0.6,0.4,0.03225806451612903,0.18849555899999998,8.092,5.4,W10
139,5,16,2,9101619.0,Pteridium aquilinum,1.0,9201023.0,Ilex aquifolium,0.5,16.0,0.08695652173913042,0.08695652173913042,39.5,0.9818181818181818,0.9272727272727272,0.02531645569620253,0.958185759,16.5,4.0,W10,16.0,0.08695652173913043,0.08695652173913043,39.5,0.9818181818181818,0.9272727272727272,0.02531645569620253,0.958185759,16.5,4.0,W10
140,5,16,2,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,25.0,16.0,0.08695652173913042,0.08695652173913042,39.5,0.9818181818181818,0.9272727272727272,0.02531645569620253,0.958185759,16.5,4.0,W10,16.0,0.08695652173913043,0.08695652173913043,39.5,0.9818181818181818,0.9272727272727272,0.02531645569620253,0.958185759,16.5,4.0,W10
141,6,1,1,9101619.0,Pteridium aquilinum,5.0,9201023.0,Ilex aquifolium,0.5,18.0,0.6944444444444444,,23.5,1.0,0.8962962962962963,0.2127659574468085,1.172206759,9.724,4.5,W10,18.0,0.6944444444444444,,23.5,1.0,0.8962962962962963,0.2127659574468085,1.172206759,9.724,4.5,W10
142,6,1,1,9101619.0,Pteridium aquilinum,5.0,9201728.0,Rubus fruticosus agg.,60.0,18.0,0.6944444444444444,,23.5,1.0,0.8962962962962963,0.2127659574468085,1.172206759,9.724,4.5,W10,18.0,0.6944444444444444,,23.5,1.0,0.8962962962962963,0.2127659574468085,1.172206759,9.724,4.5,W10
143,6,1,2,9101619.0,Pteridium aquilinum,40.0,9201023.0,Ilex aquifolium,1.0,13.0,0.18309859154929575,,111.5,1.0,0.5,0.3587443946188341,2.797980957,10.4,4.3,W10,13.0,0.18309859154929578,,111.5,1.0,0.5,0.35874439461883406,2.797980957,10.4,4.3,W10
144,6,1,2,9101619.0,Pteridium aquilinum,40.0,9201728.0,Rubus fruticosus agg.,0.5,13.0,0.18309859154929575,,111.5,1.0,0.5,0.3587443946188341,2.797980957,10.4,4.3,W10,13.0,0.18309859154929578,,111.5,1.0,0.5,0.35874439461883406,2.797980957,10.4,4.3,W10
145,6,2,1,9101619.0,Pteridium aquilinum,1.0,9201023.0,Ilex aquifolium,0.5,18.0,0.2582417582417583,,13.5,0.951219512195122,0.2926829268292683,0.07407407407407407,3.2810008280000003,6.524,4.4,W8,18.0,0.25824175824175827,,13.5,0.9512195121951219,0.2926829268292683,0.07407407407407407,3.2810008280000003,6.524,4.4,W8
146,6,2,1,9101619.0,Pteridium aquilinum,1.0,9201615.0,Prunus laurocerasus,0.5,18.0,0.2582417582417583,,13.5,0.951219512195122,0.2926829268292683,0.07407407407407407,3.2810008280000003,6.524,4.4,W8,18.0,0.25824175824175827,,13.5,0.9512195121951219,0.2926829268292683,0.07407407407407407,3.2810008280000003,6.524,4.4,W8
147,6,2,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,5.0,18.0,0.2582417582417583,,13.5,0.951219512195122,0.2926829268292683,0.07407407407407407,3.2810008280000003,6.524,4.4,W8,18.0,0.25824175824175827,,13.5,0.9512195121951219,0.2926829268292683,0.07407407407407407,3.2810008280000003,6.524,4.4,W8
148,6,3,1,9101619.0,Pteridium aquilinum,0.5,9201023.0,Ilex aquifolium,0.5,11.0,0.2857142857142857,,8.5,0.9666666666666668,0.36666666666666653,0.05882352941176471,2.799944453,9.445,5.9,W10,11.0,0.2857142857142857,,8.5,0.9666666666666667,0.36666666666666664,0.058823529411764705,2.799944453,9.445,5.9,W10
149,6,3,1,9101619.0,Pteridium aquilinum,0.5,9201728.0,Rubus fruticosus agg.,5.0,11.0,0.2857142857142857,,8.5,0.9666666666666668,0.36666666666666653,0.05882352941176471,2.799944453,9.445,5.9,W10,11.0,0.2857142857142857,,8.5,0.9666666666666667,0.36666666666666664,0.058823529411764705,2.799944453,9.445,5.9,W10
150,6,3,2,9101619.0,Pteridium aquilinum,5.0,9201023.0,Ilex aquifolium,0.5,23.0,0.2796610169491525,0.01694915254237288,93.0,1.0,0.3333333333333333,0.053763440860215055,1.309651437,7.1,5.9,W8,23.0,0.2796610169491525,0.01694915254237288,93.0,1.0,0.3333333333333333,0.053763440860215055,1.309651437,7.1,5.9,W8
151,6,3,2,9101619.0,Pteridium aquilinum,5.0,9201728.0,Rubus fruticosus agg.,5.0,23.0,0.2796610169491525,0.01694915254237288,93.0,1.0,0.3333333333333333,0.053763440860215055,1.309651437,7.1,5.9,W8,23.0,0.2796610169491525,0.01694915254237288,93.0,1.0,0.3333333333333333,0.053763440860215055,1.309651437,7.1,5.9,W8
152,6,6,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,90.0,10.0,0.14285714285714285,,8.0,1.0,0.932642487046632,0.125,2.607521902,4.777,4.7,OV27,10.0,0.14285714285714285,,8.0,1.0,0.9326424870466321,0.125,2.607521902,4.777,4.7,OV27
153,6,6,2,9101619.0,Pteridium aquilinum,0.5,9201023.0,Ilex aquifolium,0.5,11.0,0.362962962962963,0.26666666666666666,10.0,0.9615384615384616,0.07692307692307693,0.05,4.535674394,16.0,4.9,W10,11.0,0.362962962962963,0.26666666666666666,10.0,0.9615384615384616,0.07692307692307693,0.05,4.535674394,16.0,4.9,W10
154,6,6,2,9101619.0,Pteridium aquilinum,0.5,9201728.0,Rubus fruticosus agg.,0.5,11.0,0.362962962962963,0.26666666666666666,10.0,0.9615384615384616,0.07692307692307693,0.05,4.535674394,16.0,4.9,W10,11.0,0.362962962962963,0.26666666666666666,10.0,0.9615384615384616,0.07692307692307693,0.05,4.535674394,16.0,4.9,W10
155,6,7,1,9101619.0,Pteridium aquilinum,5.0,9201023.0,Ilex aquifolium,0.5,13.0,0.532608695652174,0.021739130434782608,13.5,0.9642857142857144,0.7321428571428571,0.3703703703703704,2.532909077,11.851,4.2,W10,13.0,0.532608695652174,0.021739130434782608,13.5,0.9642857142857143,0.7321428571428571,0.37037037037037035,2.532909077,11.850999999999999,4.2,W10
156,6,7,1,9101619.0,Pteridium aquilinum,5.0,9201728.0,Rubus fruticosus agg.,20.0,13.0,0.532608695652174,0.021739130434782608,13.5,0.9642857142857144,0.7321428571428571,0.3703703703703704,2.532909077,11.851,4.2,W10,13.0,0.532608695652174,0.021739130434782608,13.5,0.9642857142857143,0.7321428571428571,0.37037037037037035,2.532909077,11.850999999999999,4.2,W10
157,6,7,2,9101619.0,Pteridium aquilinum,0.5,9201023.0,Ilex aquifolium,1.0,13.0,0.7176470588235294,,6.5,0.8888888888888888,0.3333333333333333,0.07692307692307693,2.354230995,11.0,4.6,W10,13.0,0.7176470588235294,,6.5,0.8888888888888888,0.3333333333333333,0.07692307692307693,2.354230995,11.0,4.6,W10
158,6,7,2,9101619.0,Pteridium aquilinum,0.5,9201728.0,Rubus fruticosus agg.,0.5,13.0,0.7176470588235294,,6.5,0.8888888888888888,0.3333333333333333,0.07692307692307693,2.354230995,11.0,4.6,W10,13.0,0.7176470588235294,,6.5,0.8888888888888888,0.3333333333333333,0.07692307692307693,2.354230995,11.0,4.6,W10
159,7,2,1,9101619.0,Pteridium aquilinum,0.5,9201728.0,Rubus fruticosus agg.,1.0,17.0,0.725925925925926,,54.5,0.8333333333333334,0.3333333333333333,0.009174311926605505,0.339684706,21.827,5.6,W21,17.0,0.725925925925926,,54.5,0.8333333333333334,0.3333333333333333,0.009174311926605505,0.339684706,21.826999999999998,5.6,W21
160,7,3,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,25.0,19.0,0.25704225352112675,0.056338028169014086,19.0,0.9878048780487804,0.6097560975609756,0.05263157894736842,0.206167018,16.298,6.5,W21,19.0,0.25704225352112675,0.056338028169014086,19.0,0.9878048780487805,0.6097560975609756,0.05263157894736842,0.206167018,16.298,6.5,W21
161,7,10,1,9101619.0,Pteridium aquilinum,0.5,,,,27.0,1.0,,66.5,0.5,,0.0075187969924812035,0.567450173,11.817,6.3,MG1,27.0,1.0,,66.5,0.5,,0.007518796992481203,0.567450173,11.817,6.3,MG1
162,7,12,1,9101619.0,Pteridium aquilinum,1.0,9201728.0,Rubus fruticosus agg.,1.0,33.0,0.7826086956521741,,39.0,0.5,0.5,0.02564102564102564,0.583158136,10.822,5.1,W10,33.0,0.782608695652174,,39.0,0.5,0.5,0.02564102564102564,0.583158136,10.822000000000001,5.1,W10
163,7,12,1,9101619.0,Pteridium aquilinum,1.0,9201815.0,Sambucus nigra,0.5,33.0,0.7826086956521741,,39.0,0.5,0.5,0.02564102564102564,0.583158136,10.822,5.1,W10,33.0,0.782608695652174,,39.0,0.5,0.5,0.02564102564102564,0.583158136,10.822000000000001,5.1,W10
164,7,13,1,9101619.0,Pteridium aquilinum,0.5,9201728.0,Rubus fruticosus agg.,0.5,21.0,1.0,,98.5,1.0,1.0,0.005076142131979695,0.255254403,10.069,6.0,OV27,21.0,1.0,,98.5,1.0,1.0,0.005076142131979695,0.255254403,10.068999999999999,6.0,OV27
165,7,14,1,9101619.0,Pteridium aquilinum,5.0,9201023.0,Ilex aquifolium,0.5,19.0,0.11627906976744184,,66.0,0.8666666666666667,0.7333333333333333,0.07575757575757576,5.572399969,12.231,5.0,W10,19.0,0.11627906976744186,,66.0,0.8666666666666667,0.7333333333333333,0.07575757575757576,5.572399969,12.231,5.0,W10
