species,status
Caryota maxima,non-mycorrhizal (checked for all types)
Casearia glomerata,AM
Casearia villilimba,AM
Castanopsis chinensis,AM
Cibotium barometz,non-mycorrhizal (checked for all types)
Croton lachnocarpus,AM
Cryptocarya chinensis,non-mycorrhizal (checked for all types)
Cryptocarya concinna,non-mycorrhizal (checked for all types)
Dianella ensifolia,AM
Diospyros eriantha,non-mycorrhizal (checked for all types)
Diospyros morrisiana,AM
Diplazium donianum,AM
Elaeocarpus nitentifolius,non-mycorrhizal (checked for all types)
Erycibe obtusifolia,non-mycorrhizal (checked for all types)
Eurya macartneyi,non-mycorrhizal (checked for all types)
Eustigma balansae,AM
Evodia lepta,AM
Ficus fistulosa,AM
Ficus variolosa,AM
Ficus virens,non-mycorrhizal (checked for all types)
Fissistigma glaucescens,non-mycorrhizal (checked for all types)
Ilex memecylifolia,non-mycorrhizal (checked for all types)
Gahnia tristis,non-mycorrhizal (checked for all types)
Garcinia multiflora,AM
Garcinia oblongifolia,non-mycorrhizal (checked for all types)
Gironniera subaequalis,non-mycorrhizal (checked for all types)
Glochidion wrightii,non-mycorrhizal (checked for all types)
Hedyotis minutopuberula,AM
Hemigramma decurrens,non-mycorrhizal (checked for all types)
Dendrotrophe varians,non-mycorrhizal (checked for all types)
Hypolytrum nemorum,non-mycorrhizal (checked for all types)
Hypserpa nitida,AM
Hypserpa nitida,non-mycorrhizal (checked for all types)
Ilex triflora,AM
Indocalamus longiauritus,non-mycorrhizal (checked for all types)
Ixora chinensis,non-mycorrhizal (checked for all types)
Jasminum pentaneurum,non-mycorrhizal (checked for all types)
Lasianthus chinensis,AM
Lindera chunii,non-mycorrhizal (checked for all types)
Lindera metcalfiana,non-mycorrhizal (checked for all types)
Lindsaea orbiculata,non-mycorrhizal (checked for all types)
Litsea verticillata,non-mycorrhizal (checked for all types)
Illigera celebica,AM
Lophatherum gracile,non-mycorrhizal (checked for all types)
Macaranga sampsonii,AM
Machilus breviflora,AM
Machilus chinensis,non-mycorrhizal (checked for all types)
Machilus kwangtungensis,AM
Machilus phoenicis,AM
Maesa salicifolia,non-mycorrhizal (checked for all types)
Melastoma dodecandrum,AM
Meliosma rigida,AM
Melodinus Jusiformis,non-mycorrhizal (checked for all types)
Miscanthus floridulus,AM
Neolitsea cambodiana,AM
Neolitsea umbrosa,non-mycorrhizal (checked for all types)
Nephelium chryseum,AM
Ormosia semicastrata,AM
Pavetta hongkongensis,non-mycorrhizal (checked for all types)
Photinia prunifolia,non-mycorrhizal (checked for all types)
Piper kadsura,non-mycorrhizal (checked for all types)
Piper hancei,non-mycorrhizal (checked for all types)
Psychotria serpens,non-mycorrhizal (checked for all types)
Pterospermum lanceifolium,AM
Prunus arborea var. montana,AM
Aidia canthioides,non-mycorrhizal (checked for all types)
Randia aculeata,non-mycorrhizal (checked for all types)
Myrsine seguinii,non-mycorrhizal (checked for all types)
Frangula crenata,non-mycorrhizal (checked for all types)
Rhodomyrtus tomentosa,AM
Rourea microphylla,AM
Sarcandra glabra,non-mycorrhizal (checked for all types)
Schima superba,AM
Schizoloma intertextum,non-mycorrhizal (checked for all types)
Scleria terrestris,non-mycorrhizal (checked for all types)
Smilax glabra,AM
Smilax corbularia,non-mycorrhizal (checked for all types)
Smilax lanceifolia,non-mycorrhizal (checked for all types)
Sterculia lanceolata,non-mycorrhizal (checked for all types)
Symplocos adenopus,non-mycorrhizal (checked for all types)
Syzygium levinei,AM
Tarenna mollissima,non-mycorrhizal (checked for all types)
Tetracera sarmentosa,non-mycorrhizal (checked for all types)
Tetrastigma planicaule,AM
Wikstroemia nutans,AM
Xanthophyllum hainanense,non-mycorrhizal (checked for all types)
Juniperus virginiana,AM
Ostrya virginiana,EcM
Pinus ponderosa,EcM
Pinus strobus,EcM
Pinus sylvestris,"EcM,AM"
Platanus occidentalis,EcM
Quercus rubra,EcM
Quercus macrocarpa,EcM
Quercus marilandica,EcM
Quercus prinoides,EcM
Allocasuarina verticillata,EcM
Campanula punctata,AM
Cirsium purpuratum,AM
Reynoutria japonica,AM
Polygonum weyrichii,non-mycorrhizal (checked for all types)
Pinus muricata,EcM
Achyranthes bidentata,non-mycorrhizal (checked for all types)
Elymus tsukushiensis,AM
Artemisia princeps,AM
Briza minor,AM
Cayratia japonica,AM
Cerastium fontanum subvulgare,non-mycorrhizal (checked for all types)
Clinopodium gracile,AM
Commelina communis,non-mycorrhizal (checked for all types)
Cyperus microiria,non-mycorrhizal (checked for all types)
Desmodium oxyphyllum,AM
Digitaria ciliaris,AM
Duchesnea chrysantha,AM
Eragrostis ferruginea,AM
Erigeron annuus,AM
Erigeron bonariensis,AM
Geranium carolinianum,AM
Justicia procumbens,AM
Lysimachia japonica,AM
Oxalis debilis var. corymbosa,AM
Oxalis corniculata,AM
Paederia foetida,AM
Paspalum thunbergii,AM
Pennisetum alopecuroides,AM
Plantago asiatica,AM
Poa annua,AM
Reynoutria japonica,non-mycorrhizal (checked for all types)
Persicaria longiseta,non-mycorrhizal (checked for all types)
Rumex japonicus,non-mycorrhizal (checked for all types)
Pennisetum glaucum,AM
Setaria viridis,AM
Sisyrinchium atlanticum,AM
Solidago canadensis,AM
Sonchus oleraceus,AM
Taraxacum japonicum,AM
Trifolium dubium,AM
Trifolium repens,AM
Veronica arvensis,AM
Veronica persica,AM
Vicia angustifolia,AM
Vicia hirsuta,AM
Actinostemon concolor,AM
Cordia trichotoma,AM
Croton urucurana,AM
Lithraea molleoides,AM
Sebastiania commersoniana,AM
Tabernaemontana ,AM
Aquilegia vicaria,AM
Asperula glomerata subpamirica,AM
Asyneuma argutum,AM
Clementsia semenovii,AM
Eremostachys sarawschanica,AM
Iris stolonifera,AM
Lathyrus mulkak,AM
Matthiola chorassanica,non-mycorrhizal (checked for all types)
Salvia komarovii,AM
Scutellaria glabrata,AM
Scutellaria iskanderi,AM
Senecio olgae,AM
Spiraea baldschuanica,AM
Stipa lipskyi,AM
Stipa richteriana,AM
Viola alaica,AM
Adiantum andicola,AM
Adiantum andicola,non-mycorrhizal (checked for all types)
Adiantum andicola,AM
Anemia phyllitidis,AM
Asplenium achilleifolium,non-mycorrhizal (checked for all types)
Asplenium auriculatum,non-mycorrhizal (checked for all types)
Asplenium cuspidatum,non-mycorrhizal (checked for all types)
Asplenium cuspidatum,non-mycorrhizal (checked for all types)
Asplenium praemorsum,non-mycorrhizal (checked for all types)
Asplenium serra,non-mycorrhizal (checked for all types)
Asplenium ,non-mycorrhizal (checked for all types)
Botrychium virginicum,AM
Campyloneurum amphostenon,non-mycorrhizal (checked for all types)
Campyloneurum angustifolium,non-mycorrhizal (checked for all types)
Campyloneurum angustifolium,non-mycorrhizal (checked for all types)
Campyloneurum angustifolium,non-mycorrhizal (checked for all types)
Campyloneurum tenuipes,non-mycorrhizal (checked for all types)
Cheilanthes complanata,AM
Cystopteris fragilis,AM
Diplazium franconis,AM
Diplopterygium bancroftii,AM
Elaphoglossum erinaceum,non-mycorrhizal (checked for all types)
Elaphoglossum setigerum,non-mycorrhizal (checked for all types)
Stenogrammitis prionodes,non-mycorrhizal (checked for all types)
Lycopodium thyoides,non-mycorrhizal (checked for all types)
Macrothelypteris torresiana,AM
Niphidium crassifolium,non-mycorrhizal (checked for all types)
Pityrogramma ebenea,non-mycorrhizal (checked for all types)
Pleopeltis mexicana,non-mycorrhizal (checked for all types)
Pleopeltis polypodioides,non-mycorrhizal (checked for all types)
Polypodium plebeium,non-mycorrhizal (checked for all types)
Polypodium pleurosorum,non-mycorrhizal (checked for all types)
Polypodium pleurosorum,non-mycorrhizal (checked for all types)
Polypodium subpetiolatum,non-mycorrhizal (checked for all types)
Selaginella pallescens,AM
Sticherus bifidus,non-mycorrhizal (checked for all types)
Sticherus underwoodianus,AM
Terpsichore ,non-mycorrhizal (checked for all types)
Thelypteris patens,AM
Thelypteris pilosula,non-mycorrhizal (checked for all types)
Tagetes erecta,AM
Zinnia elegans,AM
Allium schoenoprasum,AM
Castanospermum australe,AM
Eucalyptus bicolor,AM
Eucalyptus bosistoana,AM
Eucalyptus delegatensis,AM
Eucalyptus dives,AM
Eucalyptus dumosa,AM
Eucalyptus globulus,AM
Eucalyptus gomphocephala,AM
Eucalyptus macarthurii,AM
Eucalyptus urophylla,AM
Eucalyptus viminalis,AM
Eucalyptus viridis,AM
Calocedrus decurrens,AM
Sequoia sempervirens,AM
Sequoiadendron giganteum,AM
Allium cepa,AM
Gossypium hirsutum,AM
Picea abies,EcM
Tsuga heterophylla,EcM
Oryzopsis hymenoides,AM
Eucalyptus globulus sbicostata,EcM
Picea sitchensis,EcM
Falcataria moluccana,AM
Intsia palembanica,"EcM,AM"
Parkia speciosa,AM
Shorea leprosula,EcM
Avena sativa,AM
Triticum aestivum,AM
Olea europaea,AM
Retama sphaerocarpa,AM
Rhamnus lycioides,AM
Triticum durum,AM
Salsola kali,non-mycorrhizal (checked for all types)
Brosimum alicastrum,AM
Ceiba pentandra,AM
Guazuma ulmifolia,AM
Havardia albicans,AM
Leucaena leucocephala,AM
Vachellia pennatula,AM
Bonellia macrocarpa subpungens,AM
Caesalpinia eriostachys,AM
Cenchrus ciliaris,AM
Cochlospermum vitifolium,AM
Cordia alliodora,AM
Heliocarpus pallidus,AM
Opuntia decumbens,AM
Opuntia excelsa,AM
Opuntia karwinskiana,AM
Panicum maximum,AM
Phaseolus lunatus,AM
Piranhea mexicana,AM
Adenostoma fasciculatum,"EcM,AM"
Gaultheria shallon,ErM
Agathosma ovata,AM
Phylica ericoides,AM
Staavia radiata,AM
Calocedrus decurrens,AM
Malus micromalus,AM
Anacardium occidentale,AM
Fraxinus pennsylvanica,AM
Andropogon gerardii,AM
Schizachyrium scoparium,AM
Aristida stricta,non-mycorrhizal (checked for all types)
Balduina angustifolia,AM
Liatris laevigata,AM
Pityopsis graminifolia,AM
Guazuma ulmifolia,AM
Amaranthus caudatus,AM
Amaranthus tricolor,AM
Celosia argentea,AM
Gomphrena globosa,AM
Alnus incana,AM
Lysinema ciliatum,ErM
Stryphnodendron microstachyum,AM
Glycine max,AM
Phaseolus vulgaris,AM
Vigna unguiculata,AM
Lavandula latifolia,AM
Medicago sativa,AM
Lactuca sativa,AM
Persea americana,AM
Annona cherimola,AM
Panicum amarum,AM
Ananas comosus,AM
Faidherbia albida,AM
Afzelia africana,EcM
Adansonia digitata,AM
Anacardium occidentale,AM
Balanites aegyptiaca,AM
Cordyla pinnata,AM
Dialium guineense,AM
Afzelia africana,non-mycorrhizal (checked for all types)
Landolphia heudelotii,non-mycorrhizal (checked for all types)
Lepisanthes senegalensis,AM
Parkia biglobosa,AM
Saba senegalensis,non-mycorrhizal (checked for all types)
Sclerocarya birrea,AM
Tamarindus indica,AM
Zizyphus mauritiana,AM
Plantago media,AM
Plantago major,AM
Pennisetum glaucum,AM
Acacia auriculiformis,AM
Acacia leptocarpa,AM
Acacia mangium,AM
Adenanthera pavonina,AM
Albizia ferruginea,AM
Albizia lebbeck,AM
Albizia saman,AM
Amphimas pterocarpoides,AM
Anthonotha fragrans,EcM
Anthonotha macrophylla,EcM
Baphia nitida,AM
Berlinia confusa,EcM
Brachystegia leonensis,EcM
Bussea occidentalis,AM
Cynometra leonensis,AM
Dialium guineense,AM
Erythrophleum ivorense,AM
Gilbertiodendron preussii,EcM
Gliricidia sepium,AM
Afzelia africana,EcM
Leucaena leucocephala,AM
Parkia bicolor,AM
Pentaclathra macrophylla,AM
Piptadeniastrum africanum,AM
Senna siamea,AM
Uapaca guineensis,EcM
Uapaca heudelotii,AM
Quercus petraea,EcM
Quercus robur,EcM
Calamagrostis villosa,AM
Astragalus applegatei,AM
Ophrys lutea,OM
Atriplex canescens,AM
Alisma plantago-aquatica,AM
Asclepias incarnata,AM
Carex cristatella,AM
Carex lasiocarpa,AM
Carex lurida,AM
Carex tribuloides,AM
Carex vulpinoidea,AM
Eleocharis acuta,AM
Eleocharis geniculata,AM
Leersia oryzoides,AM
Panicum clandestinum,AM
Phalaris arundinacea,AM
Potamogeton natans,AM
Sagittaria latifolia,AM
Scirpus atrovirens,AM
Scirpus cyperinus,AM
Solidago,AM
Sparganium emersum,AM
Populus tremuloides,EcM
Populus trichocarpa,EcM
Salix viminalis,AM
Alnus acuminata,EcM
Smilax aspera,AM
Ipomoea pes-caprae,AM
Ipomoea pes-caprae,AM
Acacia linifolia,"EcM,AM"
Acacia obtusifolia,"EcM,AM"
Acacia suaveolens,"EcM,AM"
Acacia ulicifolia,"EcM,AM"
Actinotus helianthi,AM
Amperea xiphoclada,EcM
Angophora hispida,EcM
Boronia thujona,AM
Bossiaea obcordata,AM
Brachyloma daphnoides,AM
Caustis flexuosa,AM
Conospermum longifolium,AM
Conospermum taxifolium,AM
Dampiera stricta,"EcM,AM"
Daviesia corymbosa,AM
Dillwynia parvifolia var. trichopoda,"EcM,AM"
Dillwynia retorta,EcM
Epacris microphylla,AM
Eriostemon australasius,AM
Eucalyptus haemastoma,EcM
Eucalyptus racemosa,EcM
Eucalyptus stricta,EcM
Euryomyrtus ramosissima,EcM
Gompholobium grandiflorum,AM
Hibbertia serpyllifolia,AM
Kunzea capitata,EcM
Leptospermum lanigerum,EcM
Leptospermum polygalifolium,EcM
Leucopogon juniperinus,AM
Pimelea linifolia,AM
Platysace linearifolia,EcM
Pultenaea elliptica,"EcM,AM"
Telopea speciosissima,AM
Acacia linifolia,AM
Abelmoschus esculentus,AM
Pseudotsuga menziesii,EcM
Dicorynia guianensis,AM
Calluna vulgaris,ErM
Vaccinium myrtillus,ErM
Prunus cerasifera,AM
Antirrhinum majus,AM
Anacamptis morio,OM
Prosopis juliflora,AM
Cephalanthera damasonium,OM
Cephalanthera rubra,OM
Dactylorhiza majalis,OM
Epipactis atrorubens,OM
Epipactis helleborine,OM
Epipactis helleborine suborbicularis,non-mycorrhizal (checked for all types)
Epipactis palustris,OM
Neottia nidus-avis,OM
Platanthera chlorantha,OM
Arachnitis uniflora,AM
Voyria aurantiaca,AM
Voyria caerulea,AM
Voyria corymbosa,AM
Voyria rosea,AM
Voyria tenuiflora,AM
Voyriella parviflora,AM
Alchemilla alpina,AM
Dryas octopetala,EcM
Festuca quadriflora,AM
Helianthemum nummularium,EcM
Corynephorus canescens,AM
Rosa canina,AM
Thuja occidentalis,AM
Mimosa biuncifera,AM
Brassica nigra,non-mycorrhizal (checked for all types)
Panicum virgatum,AM
Vangueria infausta,AM
Vangueria infausta,AM
Ardisia crenata,AM
Andropogon hallii,AM
Calamovilfa longifolia,AM
Picea mariana,EcM
Pinus banksiana,EcM
Betula pendula,EcM
Angianthus ,"EcM,AM"
Calogyne ,"EcM,AM"
Goodenia ,"EcM,AM"
Helichrysum ,"EcM,AM"
Kobresia myosuroides,EcM
Lobelia ,"EcM,AM"
Neea ,EcM
Nymphaea ,AM
Pisonia ,EcM
Podolepis ,"EcM,AM"
Syncarpha ,"EcM,AM"
Thismia ,AM
Waitzia ,"EcM,AM"
Wollemia ,EcM
Carthamus tinctorius,AM
Agrostis scabra,AM
Mimulus guttatus,AM
Panicum acuminatum,AM
Eucalyptus grandis,EcM
Spartina patens,AM
Pinus contorta,EcM
Erica cinerea,ErM
Vaccinium macrocarpon,ErM
Thuja plicata,AM
Olea europaea,AM
Tagetes erecta,AM
Acacia cochliacantha,AM
Vachellia constricta,AM
Vachellia farnesiana,AM
Agave marmorata,AM
Agave salmiana,AM
Ageratina espinosarum,AM
Bursera fagaroides,non-mycorrhizal (checked for all types)
Calliandra eriophylla,AM
Cordia curassavica,AM
Coryphantha cornifera,AM
Croton ciliatoglanduliferus,AM
Erythroxylum compactum,non-mycorrhizal (checked for all types)
Escontria chiotilla,AM
Euphorbia cymbifera,non-mycorrhizal (checked for all types)
Eysenhardtia polystachya,AM
Ferocactus flavovirens,AM
Ferocactus recurvus,AM
Gymnosperma glutinosum,AM
Hechtia podantha,AM
Ipomoea arborescens,AM
Lamourouxia rhinanthifolia,non-mycorrhizal (checked for all types)
Lippia graveolens,AM
Mammillaria carnea,AM
Mimosa adenantheroides,AM
Mimosa biuncifera,AM
Mimosa borealis,AM
Mimosa calcicola,AM
Mimosa lacerata,AM
Mimosa luisana,AM
Mimosa polyantha,AM
Mimosa purpusii,AM
Morkillia mexicana,AM
Myrtillocactus geometrizans,AM
Neobuxbaumia tetetzo,AM
Opuntia pilifera,AM
Opuntia streptacantha,AM
Senecio praecox,non-mycorrhizal (checked for all types)
Stenocereus stellatus,AM
Tecoma stans,AM
Viguiera eriophora,AM
Yucca periculosa,AM
Zornia,AM
Petrosavia sakuraii,AM
Petrosavia stellaris,AM
Lavandula angustifolia,AM
Pistacia terebinthus,AM
Artemisia dracunculus,AM
Ocimum basilicum,AM
Salvia officinalis,AM
Thymus vulgaris,AM
Chamaecyparis thyoides,AM
Olea europaea,AM
Rhamnus lycioides,AM
Centaurea stoebe subaustralis,AM
Festuca idahoensis,AM
Vulpia ciliata,AM
Arachis hypogaea,AM
Tripolium pannonicum subtripolium,AM
Asphodelus fistulosus,AM
Asphodelus fistulosus,AM
Tsuga heterophylla,"EcM,AM"
Schizachyrium scoparium,AM
Hordeum vulgare,AM
Corymbia torelliana,EcM
Eucalyptus microcorys,EcM
Helianthus annuus,AM
Ludisia discolor,OM
Zea mays,AM
Cicer arietinum,AM
Cicer arietinum,AM
Agrostis stolonifera,AM
Woollsia pungens,ErM
Epacris microphylla,EcM
Digitaria ciliaris,AM
Ixeris denticulata,AM
Euterpe oleracea,AM
Theobroma cacao,AM
Elymus trachycaulus,AM
Phleum pratense,AM
Eucalyptus globoidea,EcM
Eucalyptus sieberi,EcM
Panicum virgatum,AM
Bactris gasipaes,AM
Artocarpus altilis,AM
Elymus smithii,AM
Liquidambar styraciflua,AM
Pinus taeda,EcM
Erythrina berteroana,AM
Homolepis aturensis,AM
Paspalum conjugatum,AM
Canavalia rosea,AM
Ipomoea pes-caprae,AM
Palafoxia lindenii,AM
Sporobolus virginicus,AM
Trachypogon spicatus,AM
Ambrosia artemisiifolia,AM
Aristida purpurea,AM
Bidens pilosa,AM
Bouteloua repens,AM
Chamaecrista chamaecristoides,AM
Commelina erecta,AM
Crotalaria incana,AM
Croton punctatus,AM
Cyperus articulatus,AM
Diphysa robinioides,AM
Enterolobium cyclocarpum,AM
Florestina tripteris,AM
Hydrocotyle bonariensis,AM
Ipomoea imperati,AM
Mimosa quadrivalvis,AM
Opuntia dillenii,AM
Panicum fluviicola,AM
Pectis saturejoides,AM
Phyla nodiflora,AM
Porophyllum punctatum,AM
Sesuvium portulacastrum,AM
Turnera ulmifolia,AM
Waltheria indica,AM
Populus tremuloides,EcM
Myrica gale,AM
Ceratonia siliqua,AM
Erythrina poeppigiana,AM
Brachiaria decumbens,AM
Brachiaria humidicola,AM
Pueraria phaseoloides,AM
Bulbostylis capillaris,AM
Declieuxia fruticosa,AM
Fimbristylis complanata,non-mycorrhizal (checked for all types)
Hypolytrum pulchrum,AM
Rhynchospora barbata,AM
Steinchisma laxum,AM
Trachypogon spicatus,AM
Agave deserti,AM
Ferocactus cylindraceus,AM
Opuntia ficus-indica,AM
Pinus rigida,EcM
Calypso bulbosa,OM
Rhododendron fauriei,ErM
Betula pendula,EcM
Larix occidentalis,EcM
Pinus contorta,EcM
Pinus ponderosa,EcM
Pseudotsuga menziesii,EcM
Vaccinium angustifolium,ErM
Festuca baffinensis,AM
Festuca brachyphylla,AM
Festuca hyperborea,non-mycorrhizal (checked for all types)
Lotus corniculatus,AM
Medicago sativa,AM
Melilotus officinalis,AM
Securigera varia,AM
Trifolium pratense,AM
Pinus taeda,EcM
Rosa hybrida,AM
Dicorynia guianensis,AM
Eperua falcata,AM
Eucalyptus viminalis,"EcM,AM"
Musa acuminata,AM
Retama sphaerocarpa,AM
Capsella bursa-pastoris,AM
Capsella bursa-pastoris,AM
Hesperis matronalis,AM
Matthiola incana,AM
Cardamine concatenata,non-mycorrhizal (checked for all types)
Maianthemum racemosum,AM
Trillium flexipes,AM
Deschampsia antarctica,AM
Andropogon gerardii,AM
Sporobolus heterolepis,AM
Tetraclinis articulata,AM
Anthyllis cytisoides,AM
Lygeum spartum,AM
Daucus carota,AM
Lactuca sativa,AM
Linum usitatissimum,AM
Lolium perenne,AM
Ocimum basilicum,AM
Petroselinum crispum,AM
Sorghum bicolor,AM
Trifolium subterraneum,AM
Cajanus cajan,AM
Anacamptis morio,OM
Dactylorhiza incarnata,OM
Dactylorhiza praetermissa var. junialis,OM
Faidherbia albida,AM
Prosopis juliflora,AM
Citrus jambhiri,AM
Juglans regia,AM
Panax ginseng,AM
Linum usitatissimum,AM
Agropyron desertorum,AM
Artemisia tridentata,AM
Pinus radiata,EcM
Acacia mangium,EcM
Pinus ponderosa,EcM
Abies alba,EcM
Pinus taeda,EcM
Asparagus officinalis,AM
Vicia faba,AM
Panicum virgatum,AM
Paspalum notatum,AM
Sorghum halepense,AM
Anacamptis palustris,OM
Serapias vomeracea subvomeracea,OM
Stanhopea tigrina,OM
Pistacia atlantica,AM
Pistacia palaestina,AM
Pistacia vera,AM
Psidium guajava,AM
Gliricidia sepium,AM
Arbutus unedo,EcM
Serenoa repens,AM
Amorpha crenulata,AM
Jacquemontia reclinata,AM
Dioon edule,AM
Zamia pumila,AM
Trifolium pratense,AM
Picea sitchensis,EcM
Ginkgo biloba,AM
Acaena ovalifolia,AM
Acaena pinnatifida,AM
Aira caryophyllea,non-mycorrhizal (checked for all types)
Alstroemeria aurea,AM
Aristotelia chilensis,AM
Austrocedrus chilensis,AM
Baccharis racemosa,AM
Berberis darwinii,non-mycorrhizal (checked for all types)
Berberis microphylla,AM
Caiophora sylvestris,non-mycorrhizal (checked for all types)
